identity_id,customer_id,identifier_type,identifier_value,device_type,browser,ip_region,active_hours,confidence,matched_by
ID_D0B08E5C,CUST_DA071068,device_id,DEV_A7E4F672,Mobile,Safari,DL,Night,1.0,deterministic
ID_17C72733,CUST_DA071068,phone,919888584896,,,TN,Afternoon,1.0,deterministic
ID_C89B91A5,CUST_E2442033,email,sanya960@gmail.com,,,TN,Morning,1.0,deterministic
ID_8FCE4A36,CUST_E2442033,device_id,DEV_938903CB,Mobile,Edge,TN,Morning,1.0,deterministic
ID_EDB08C34,CUST_E2442033,phone,919134921644,,,TN,Evening,1.0,deterministic
ID_10A66E6D,CUST_F0F97E05,email,anvi240@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_9785B21C,CUST_F0F97E05,device_id,DEV_4002ED4A,Desktop,Chrome,KA,Afternoon,1.0,deterministic
ID_F7074A0E,CUST_F0F97E05,phone,917598707325,,,KA,Evening,1.0,deterministic
ID_D765FC38,CUST_3B2A0D43,email,azad445@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_681E0EE7,CUST_3B2A0D43,device_id,DEV_CC72A15A,Mobile,Firefox,MH,Night,1.0,deterministic
ID_152C7D39,CUST_3B2A0D43,phone,919299538496,,,KA,Night,1.0,deterministic
ID_9C2BBB29,CUST_E6593C6B,email,rayaan267@gmail.com,,,MH,Night,1.0,deterministic
ID_DBCBEE7A,CUST_E6593C6B,device_id,DEV_A639E8E3,Tablet,Safari,TN,Evening,1.0,deterministic
ID_3E4973A6,CUST_E6593C6B,phone,919758867583,,,TN,Morning,1.0,deterministic
ID_C97F5587,CUST_D730113B,email,ekanta267@gmail.com,,,DL,Morning,1.0,deterministic
ID_28E7A792,CUST_D730113B,device_id,DEV_60FA1BAC,Mobile,Edge,TN,Morning,1.0,deterministic
ID_E99882BA,CUST_D730113B,phone,918749003118,,,MH,Evening,1.0,deterministic
ID_05DA7C66,CUST_B2B8F92B,email,xiti968@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_AEC27B02,CUST_B2B8F92B,device_id,DEV_CC2E346D,Mobile,Edge,DL,Afternoon,1.0,deterministic
ID_055DE576,CUST_B2B8F92B,phone,919178594353,,,DL,Morning,1.0,deterministic
ID_F84847DD,CUST_99CA12C2,email,isha242@gmail.com,,,TN,Evening,1.0,deterministic
ID_BF6CB136,CUST_99CA12C2,device_id,DEV_B4CDECAC,Tablet,Firefox,DL,Night,1.0,deterministic
ID_F9D4D0BE,CUST_B7CA9F4F,email,lohit368@gmail.com,,,TN,Morning,1.0,deterministic
ID_C8E9D765,CUST_B7CA9F4F,device_id,DEV_DE6CEB64,Desktop,Chrome,TN,Afternoon,1.0,deterministic
ID_D3379ABE,CUST_DF7B584F,email,varenya412@gmail.com,,,DL,Morning,1.0,deterministic
ID_29B5DD33,CUST_DF7B584F,device_id,DEV_DB563802,Tablet,Chrome,KA,Night,1.0,deterministic
ID_C5A4E116,CUST_864192A5,email,urvi834@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_0D202843,CUST_864192A5,device_id,DEV_84048B6B,Tablet,Chrome,DL,Morning,1.0,deterministic
ID_77C4CDC7,CUST_C2777272,email,shivansh972@gmail.com,,,MH,Evening,1.0,deterministic
ID_D56A4B2F,CUST_C2777272,device_id,DEV_276D1B59,Mobile,Firefox,KA,Afternoon,1.0,deterministic
ID_871191F9,CUST_C2777272,phone,919356712741,,,MH,Night,1.0,deterministic
ID_100C1770,CUST_C39706E3,email,manbir656@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_9256DE07,CUST_C39706E3,device_id,DEV_C4E6DAD5,Tablet,Safari,MH,Morning,1.0,deterministic
ID_242F372B,CUST_C39706E3,phone,917993956354,,,TN,Morning,1.0,deterministic
ID_A1F8936E,CUST_E429E2BF,email,qabil711@gmail.com,,,MH,Night,1.0,deterministic
ID_F68973F8,CUST_E429E2BF,device_id,DEV_150DCC64,Tablet,Edge,MH,Night,1.0,deterministic
ID_7CD7E88A,CUST_EE5F32C6,email,wahab318@gmail.com,,,DL,Evening,1.0,deterministic
ID_F352CC88,CUST_EE5F32C6,device_id,DEV_6BED5691,Tablet,Safari,TN,Evening,1.0,deterministic
ID_07B0C4F8,CUST_EE5F32C6,phone,918330497050,,,DL,Afternoon,1.0,deterministic
ID_FC396BE4,CUST_B8585C55,email,ekaja226@gmail.com,,,KA,Night,1.0,deterministic
ID_66C0E92E,CUST_B8585C55,device_id,DEV_349161A6,Tablet,Edge,TN,Evening,1.0,deterministic
ID_A5EC3E79,CUST_B8585C55,phone,917894092699,,,DL,Afternoon,1.0,deterministic
ID_635C95DC,CUST_9C908B7E,email,anay307@gmail.com,,,DL,Morning,1.0,deterministic
ID_B83D6E7D,CUST_9C908B7E,device_id,DEV_48EE8F41,Mobile,Firefox,KA,Afternoon,1.0,deterministic
ID_4A9A5C51,CUST_9C908B7E,phone,919669398115,,,KA,Evening,1.0,deterministic
ID_EE14E3AE,CUST_E05A6E55,email,bhavini877@gmail.com,,,TN,Evening,1.0,deterministic
ID_E509755C,CUST_E05A6E55,device_id,DEV_626B084D,Mobile,Firefox,TN,Morning,1.0,deterministic
ID_0BFD945D,CUST_1F1F606A,email,panini75@gmail.com,,,KA,Night,1.0,deterministic
ID_AA80FCDF,CUST_1F1F606A,device_id,DEV_CE30D0AA,Tablet,Safari,DL,Night,1.0,deterministic
ID_47520C0B,CUST_1F1F606A,phone,918523568349,,,KA,Evening,1.0,deterministic
ID_6F14F34E,CUST_DB91EDA3,email,amol119@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_F55108A8,CUST_DB91EDA3,device_id,DEV_53C0CA6F,Mobile,Chrome,KA,Evening,1.0,deterministic
ID_ECF4B634,CUST_DB91EDA3,phone,919761123892,,,MH,Afternoon,1.0,deterministic
ID_3787A9D5,CUST_D26D51EE,email,rushil596@gmail.com,,,DL,Evening,1.0,deterministic
ID_78D8FA14,CUST_D26D51EE,device_id,DEV_E5D732F2,Desktop,Firefox,DL,Night,1.0,deterministic
ID_1C81D1AA,CUST_D26D51EE,phone,918779611458,,,TN,Evening,1.0,deterministic
ID_C4CE5884,CUST_0E935651,email,anita444@gmail.com,,,KA,Evening,1.0,deterministic
ID_4D84D081,CUST_0E935651,device_id,DEV_15935664,Mobile,Chrome,TN,Night,1.0,deterministic
ID_01D68C9F,CUST_0E935651,phone,919947019542,,,TN,Night,1.0,deterministic
ID_576DB619,CUST_72429935,email,timothy708@gmail.com,,,MH,Night,1.0,deterministic
ID_37912F27,CUST_72429935,device_id,DEV_72AE1811,Mobile,Edge,DL,Night,1.0,deterministic
ID_8AB8FDB9,CUST_72429935,phone,919046883942,,,TN,Afternoon,1.0,deterministic
ID_36F257E6,CUST_FD6AAD0E,email,dalaja838@gmail.com,,,MH,Evening,1.0,deterministic
ID_C7B990C8,CUST_FD6AAD0E,device_id,DEV_3DD65969,Tablet,Safari,MH,Morning,1.0,deterministic
ID_5DDB626D,CUST_FD6AAD0E,phone,919008923429,,,DL,Evening,1.0,deterministic
ID_5C44147C,CUST_7A378EA4,email,jai81@gmail.com,,,DL,Evening,1.0,deterministic
ID_54AAFB33,CUST_7A378EA4,device_id,DEV_2C4AF4B7,Mobile,Safari,DL,Evening,1.0,deterministic
ID_6B049A9A,CUST_5F0AAC03,email,girik542@gmail.com,,,TN,Morning,1.0,deterministic
ID_F137FA71,CUST_5F0AAC03,device_id,DEV_870CE3CF,Tablet,Chrome,MH,Night,1.0,deterministic
ID_B393C4E9,CUST_5F0AAC03,phone,917381492419,,,TN,Night,1.0,deterministic
ID_943FC312,CUST_4EAC5F1B,email,triveni210@gmail.com,,,MH,Night,1.0,deterministic
ID_D1CDF76D,CUST_4EAC5F1B,device_id,DEV_0B17109C,Tablet,Chrome,TN,Night,1.0,deterministic
ID_1FAF8F8B,CUST_4EAC5F1B,phone,919631401841,,,MH,Morning,1.0,deterministic
ID_2CEF8F41,CUST_B3CF4A1B,email,jacob682@gmail.com,,,DL,Morning,1.0,deterministic
ID_FC514FC7,CUST_B3CF4A1B,device_id,DEV_77AD5EBA,Desktop,Chrome,TN,Afternoon,1.0,deterministic
ID_56A05F49,CUST_956AC9C3,email,qarin763@gmail.com,,,KA,Night,1.0,deterministic
ID_5046A815,CUST_956AC9C3,device_id,DEV_F1ABDCE7,Tablet,Safari,MH,Evening,1.0,deterministic
ID_CF0A6E9E,CUST_956AC9C3,phone,918817774102,,,MH,Night,1.0,deterministic
ID_0362D015,CUST_3EB938AC,email,qabil177@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_2EFD46AF,CUST_3EB938AC,device_id,DEV_DDB0E687,Tablet,Edge,KA,Morning,1.0,deterministic
ID_D97C255D,CUST_3EB938AC,phone,918388278708,,,TN,Morning,1.0,deterministic
ID_4D369EA5,CUST_0ECEFA24,email,gopal361@gmail.com,,,MH,Night,1.0,deterministic
ID_75C54012,CUST_0ECEFA24,device_id,DEV_FF0EAE98,Desktop,Chrome,DL,Evening,1.0,deterministic
ID_3FDB05EC,CUST_0ECEFA24,phone,919771678480,,,TN,Night,1.0,deterministic
ID_206CC114,CUST_3BDB194B,email,logan341@gmail.com,,,KA,Evening,1.0,deterministic
ID_75199AEF,CUST_3BDB194B,device_id,DEV_7DBD5C6F,Desktop,Edge,MH,Evening,1.0,deterministic
ID_B7A25F31,CUST_3BDB194B,phone,919668356351,,,TN,Afternoon,1.0,deterministic
ID_752A6CA6,CUST_EA57BACB,email,sara673@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_71F0F013,CUST_EA57BACB,device_id,DEV_DD3DEBE0,Tablet,Safari,DL,Evening,1.0,deterministic
ID_ADC2A6D4,CUST_DB672D6E,email,gagan448@gmail.com,,,DL,Evening,1.0,deterministic
ID_5A535AC0,CUST_DB672D6E,device_id,DEV_198472BF,Mobile,Safari,MH,Night,1.0,deterministic
ID_9C57F0CD,CUST_73610D47,email,bhavani851@gmail.com,,,DL,Evening,1.0,deterministic
ID_AEBD9FAC,CUST_73610D47,device_id,DEV_D9064853,Desktop,Chrome,DL,Afternoon,1.0,deterministic
ID_7DCB5264,CUST_73610D47,phone,919542911280,,,MH,Night,1.0,deterministic
ID_992F19FF,CUST_43287017,email,upkaar839@gmail.com,,,MH,Morning,1.0,deterministic
ID_5A13FFD9,CUST_43287017,device_id,DEV_F347E342,Mobile,Chrome,KA,Evening,1.0,deterministic
ID_6CBA9EFF,CUST_43287017,phone,919079650427,,,TN,Afternoon,1.0,deterministic
ID_F0B7C8EC,CUST_D06526D8,email,yatin356@gmail.com,,,DL,Evening,1.0,deterministic
ID_6767FC9D,CUST_D06526D8,device_id,DEV_86753902,Tablet,Firefox,DL,Morning,1.0,deterministic
ID_AD48D86C,CUST_D314B9C7,email,priya385@gmail.com,,,TN,Evening,1.0,deterministic
ID_25D76ADB,CUST_D314B9C7,device_id,DEV_19855B1B,Tablet,Safari,TN,Morning,1.0,deterministic
ID_0C05FAA8,CUST_C5234514,email,ekansh272@gmail.com,,,KA,Night,1.0,deterministic
ID_8F812A2B,CUST_C5234514,device_id,DEV_9FF13A60,Desktop,Firefox,KA,Night,1.0,deterministic
ID_A2DB6534,CUST_06321A44,email,jeevika151@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_7D7BDCD3,CUST_06321A44,device_id,DEV_02003A5F,Tablet,Chrome,MH,Night,1.0,deterministic
ID_C656D0BD,CUST_06321A44,phone,919724767581,,,MH,Night,1.0,deterministic
ID_3F1456C1,CUST_C9697997,email,urmi778@gmail.com,,,TN,Night,1.0,deterministic
ID_DF1B63DD,CUST_C9697997,device_id,DEV_A0076017,Desktop,Chrome,MH,Night,1.0,deterministic
ID_5FEC9915,CUST_C9697997,phone,919943443636,,,MH,Night,1.0,deterministic
ID_93701812,CUST_33540ED1,email,veer875@gmail.com,,,MH,Night,1.0,deterministic
ID_C787BCD3,CUST_33540ED1,device_id,DEV_49F59F9A,Desktop,Chrome,TN,Morning,1.0,deterministic
ID_E57AE164,CUST_33540ED1,phone,917933440066,,,TN,Afternoon,1.0,deterministic
ID_51BD6309,CUST_9674EE56,email,jagat708@gmail.com,,,TN,Morning,1.0,deterministic
ID_2DC34380,CUST_9674EE56,device_id,DEV_36FDD39B,Mobile,Safari,MH,Morning,1.0,deterministic
ID_4941267D,CUST_9674EE56,phone,919455141727,,,KA,Afternoon,1.0,deterministic
ID_0AF444D3,CUST_55273BA1,email,kashish575@gmail.com,,,TN,Morning,1.0,deterministic
ID_37681E54,CUST_55273BA1,device_id,DEV_0C4D2ED0,Mobile,Safari,DL,Night,1.0,deterministic
ID_540622FE,CUST_2DAEC16A,email,dalaja14@gmail.com,,,DL,Morning,1.0,deterministic
ID_4F30DF29,CUST_2DAEC16A,device_id,DEV_FA0C69B2,Desktop,Edge,KA,Afternoon,1.0,deterministic
ID_09E4C42B,CUST_2DAEC16A,phone,917573948380,,,TN,Evening,1.0,deterministic
ID_0B7C07E8,CUST_B87AF05C,email,gauri568@gmail.com,,,TN,Evening,1.0,deterministic
ID_5D456D0A,CUST_B87AF05C,device_id,DEV_3F3EDBA5,Mobile,Safari,MH,Afternoon,1.0,deterministic
ID_06DF0251,CUST_B87AF05C,phone,919425469948,,,KA,Night,1.0,deterministic
ID_3C399BEF,CUST_C5612976,email,benjamin462@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_FAAD2335,CUST_C5612976,device_id,DEV_12230E79,Mobile,Safari,KA,Morning,1.0,deterministic
ID_E12AFBEC,CUST_C5612976,phone,919919878439,,,TN,Afternoon,1.0,deterministic
ID_E276C30B,CUST_72CBC3FF,email,triya558@gmail.com,,,DL,Morning,1.0,deterministic
ID_70A5ED13,CUST_72CBC3FF,device_id,DEV_0B90AA68,Mobile,Safari,TN,Night,1.0,deterministic
ID_7F440E41,CUST_0F909074,email,gautami978@gmail.com,,,MH,Morning,1.0,deterministic
ID_3E6BF31F,CUST_0F909074,device_id,DEV_2295F051,Desktop,Safari,DL,Night,1.0,deterministic
ID_B13269D3,CUST_E15D1603,email,mohammed585@gmail.com,,,KA,Evening,1.0,deterministic
ID_087D2AD5,CUST_E15D1603,device_id,DEV_D1B60913,Tablet,Firefox,MH,Morning,1.0,deterministic
ID_C4836EA8,CUST_E15D1603,phone,919057385633,,,TN,Night,1.0,deterministic
ID_F1D2A8C9,CUST_328B8A58,email,daksha954@gmail.com,,,KA,Evening,1.0,deterministic
ID_07E333B1,CUST_328B8A58,device_id,DEV_9C0C8CFC,Mobile,Chrome,DL,Afternoon,1.0,deterministic
ID_26E4D34A,CUST_AE9B8C22,email,dominic789@gmail.com,,,KA,Evening,1.0,deterministic
ID_18FEBDEB,CUST_AE9B8C22,device_id,DEV_A6B04A75,Desktop,Safari,DL,Morning,1.0,deterministic
ID_A6D0E4EF,CUST_AE9B8C22,phone,918272179848,,,DL,Afternoon,1.0,deterministic
ID_58BE6C8B,CUST_3734FEC0,email,oscar746@gmail.com,,,MH,Morning,1.0,deterministic
ID_93FD70F8,CUST_3734FEC0,device_id,DEV_6C25AA46,Mobile,Edge,KA,Evening,1.0,deterministic
ID_4DFFD988,CUST_3734FEC0,phone,918603901959,,,DL,Morning,1.0,deterministic
ID_D0F3D75E,CUST_7BB9CFB8,email,kalpit652@gmail.com,,,DL,Morning,1.0,deterministic
ID_3BF81188,CUST_7BB9CFB8,device_id,DEV_52697D39,Mobile,Chrome,MH,Morning,1.0,deterministic
ID_65F8DF3A,CUST_ADAD237D,email,qarin342@gmail.com,,,KA,Evening,1.0,deterministic
ID_FDD946CF,CUST_ADAD237D,device_id,DEV_239E5775,Tablet,Edge,DL,Night,1.0,deterministic
ID_08EEB216,CUST_ADAD237D,phone,919662552435,,,DL,Afternoon,1.0,deterministic
ID_E7B64CFE,CUST_972B2DD0,email,yashoda96@gmail.com,,,DL,Evening,1.0,deterministic
ID_3B63BA72,CUST_972B2DD0,device_id,DEV_41EC3130,Desktop,Edge,MH,Evening,1.0,deterministic
ID_FDBC6A2D,CUST_972B2DD0,phone,918326919216,,,DL,Morning,1.0,deterministic
ID_34EE51C4,CUST_12AF5997,email,sarthak221@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_60B75449,CUST_12AF5997,device_id,DEV_CA9BA676,Tablet,Edge,MH,Night,1.0,deterministic
ID_A46980B6,CUST_18AAD8FB,email,bakhshi167@gmail.com,,,KA,Evening,1.0,deterministic
ID_3C52146E,CUST_18AAD8FB,device_id,DEV_E8ABF0F6,Mobile,Edge,MH,Evening,1.0,deterministic
ID_D99B5D3B,CUST_18AAD8FB,phone,918609657265,,,DL,Evening,1.0,deterministic
ID_D6982C4B,CUST_3E5FC064,email,yug859@gmail.com,,,TN,Night,1.0,deterministic
ID_5B2540F3,CUST_3E5FC064,device_id,DEV_432D7F0E,Desktop,Chrome,KA,Evening,1.0,deterministic
ID_BAE19D5C,CUST_75BA66A5,email,chakradev166@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_17C4B960,CUST_75BA66A5,device_id,DEV_8A6168B8,Desktop,Chrome,TN,Night,1.0,deterministic
ID_D474501F,CUST_75BA66A5,phone,919942284978,,,MH,Evening,1.0,deterministic
ID_231FEBC3,CUST_0276CE0E,email,abhiram924@gmail.com,,,KA,Night,1.0,deterministic
ID_0B3B8406,CUST_0276CE0E,device_id,DEV_E1B0BADD,Tablet,Chrome,DL,Afternoon,1.0,deterministic
ID_2D9F1020,CUST_0276CE0E,phone,917077396025,,,KA,Afternoon,1.0,deterministic
ID_D51ACA70,CUST_EFAE7945,email,pratyush557@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_0D545DC0,CUST_EFAE7945,device_id,DEV_1370893A,Tablet,Firefox,TN,Night,1.0,deterministic
ID_9C1BC829,CUST_58BF3EB3,email,samaksh731@gmail.com,,,TN,Morning,1.0,deterministic
ID_4C891B97,CUST_58BF3EB3,device_id,DEV_8B3B5879,Mobile,Chrome,TN,Afternoon,1.0,deterministic
ID_B9B7BE5E,CUST_58BF3EB3,phone,917423232972,,,TN,Afternoon,1.0,deterministic
ID_74FB25F5,CUST_791BE7DD,email,balveer366@gmail.com,,,KA,Morning,1.0,deterministic
ID_EE3EC9A1,CUST_791BE7DD,device_id,DEV_E0D2A182,Tablet,Chrome,TN,Evening,1.0,deterministic
ID_8B87CF1B,CUST_791BE7DD,phone,918138606285,,,KA,Afternoon,1.0,deterministic
ID_12E72199,CUST_43FE3394,email,urishilla963@gmail.com,,,MH,Morning,1.0,deterministic
ID_6D61F7AE,CUST_43FE3394,device_id,DEV_F8F50890,Desktop,Edge,KA,Morning,1.0,deterministic
ID_115C5872,CUST_43FE3394,phone,917497938693,,,DL,Afternoon,1.0,deterministic
ID_96902F3D,CUST_8DFFB2CE,email,harshil826@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_D131CEF5,CUST_8DFFB2CE,device_id,DEV_0475F2A5,Tablet,Edge,TN,Afternoon,1.0,deterministic
ID_FA484E01,CUST_8DFFB2CE,phone,919715341444,,,TN,Night,1.0,deterministic
ID_79E46F9C,CUST_63715C65,email,mohini473@gmail.com,,,DL,Night,1.0,deterministic
ID_69B1595F,CUST_63715C65,device_id,DEV_604CBA8E,Tablet,Edge,MH,Night,1.0,deterministic
ID_83F55FE1,CUST_63715C65,phone,918413817161,,,KA,Morning,1.0,deterministic
ID_5B155CCF,CUST_9D10986B,email,lucky203@gmail.com,,,KA,Evening,1.0,deterministic
ID_9D4C1290,CUST_9D10986B,device_id,DEV_6AAE6AAC,Tablet,Safari,TN,Night,1.0,deterministic
ID_714FD51D,CUST_9D10986B,phone,919306820255,,,TN,Night,1.0,deterministic
ID_5EB58DD3,CUST_AE7296E8,email,avi232@gmail.com,,,TN,Morning,1.0,deterministic
ID_CD12D677,CUST_AE7296E8,device_id,DEV_1D838821,Mobile,Chrome,TN,Afternoon,1.0,deterministic
ID_C44742D6,CUST_AE7296E8,phone,919655668191,,,DL,Morning,1.0,deterministic
ID_DEFB1277,CUST_F5094D5F,email,neel981@gmail.com,,,TN,Evening,1.0,deterministic
ID_F3780FAE,CUST_F5094D5F,device_id,DEV_46A36B8B,Mobile,Chrome,KA,Morning,1.0,deterministic
ID_829814CE,CUST_F5094D5F,phone,918854911292,,,TN,Evening,1.0,deterministic
ID_2C63AC6D,CUST_55E21CDC,email,libni332@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_86A23225,CUST_55E21CDC,device_id,DEV_A34A44A7,Tablet,Firefox,TN,Night,1.0,deterministic
ID_C15F12E9,CUST_8AE530FA,email,ronith155@gmail.com,,,DL,Morning,1.0,deterministic
ID_E743DCCB,CUST_8AE530FA,device_id,DEV_389CEF88,Mobile,Chrome,KA,Evening,1.0,deterministic
ID_FE591E58,CUST_8AE530FA,phone,917777095188,,,KA,Evening,1.0,deterministic
ID_4C816E67,CUST_C7AF7E68,email,arya533@gmail.com,,,KA,Night,1.0,deterministic
ID_BB307CE8,CUST_C7AF7E68,device_id,DEV_DF243BA7,Desktop,Chrome,KA,Night,1.0,deterministic
ID_0776BFDA,CUST_C7AF7E68,phone,919868614804,,,KA,Evening,1.0,deterministic
ID_A1377A8D,CUST_A4B5E952,email,benjamin897@gmail.com,,,MH,Morning,1.0,deterministic
ID_EA8BB66A,CUST_A4B5E952,device_id,DEV_E1D35F48,Tablet,Chrome,MH,Night,1.0,deterministic
ID_91C21AE6,CUST_F9C12A90,email,ria593@gmail.com,,,KA,Morning,1.0,deterministic
ID_5DCE514B,CUST_F9C12A90,device_id,DEV_6F75843D,Mobile,Chrome,KA,Night,1.0,deterministic
ID_3D1C08DE,CUST_6D34DCA7,email,frado801@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_D63890BE,CUST_6D34DCA7,device_id,DEV_C249DEA5,Mobile,Safari,MH,Morning,1.0,deterministic
ID_AEB74312,CUST_6D34DCA7,phone,917086574580,,,TN,Evening,1.0,deterministic
ID_79F5CEAC,CUST_F8398755,email,nandini253@gmail.com,,,DL,Morning,1.0,deterministic
ID_2B8E2E30,CUST_F8398755,device_id,DEV_39E2D342,Tablet,Safari,TN,Afternoon,1.0,deterministic
ID_97820615,CUST_F8398755,phone,918605391748,,,KA,Afternoon,1.0,deterministic
ID_2665D984,CUST_D351A539,email,nimrat81@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_6C6D6066,CUST_D351A539,device_id,DEV_EE387E7F,Desktop,Safari,MH,Night,1.0,deterministic
ID_12603097,CUST_D351A539,phone,917537544754,,,DL,Evening,1.0,deterministic
ID_90123F4D,CUST_956F4391,email,krish517@gmail.com,,,MH,Night,1.0,deterministic
ID_233B8CDE,CUST_956F4391,device_id,DEV_E4792A8B,Tablet,Firefox,MH,Night,1.0,deterministic
ID_1CBC9D24,CUST_956F4391,phone,918117969069,,,TN,Morning,1.0,deterministic
ID_B2EE1171,CUST_0AA057F5,email,chaitanya424@gmail.com,,,DL,Evening,1.0,deterministic
ID_861A25BC,CUST_0AA057F5,device_id,DEV_36BF7C12,Mobile,Firefox,TN,Evening,1.0,deterministic
ID_B50371BA,CUST_8D6439E0,email,daksh897@gmail.com,,,KA,Morning,1.0,deterministic
ID_C02BD9AA,CUST_8D6439E0,device_id,DEV_827BE68C,Mobile,Safari,DL,Afternoon,1.0,deterministic
ID_5BC6E86B,CUST_8D6439E0,phone,919209160135,,,TN,Evening,1.0,deterministic
ID_EADFFB31,CUST_302CEB79,email,harini61@gmail.com,,,MH,Morning,1.0,deterministic
ID_2C644E2C,CUST_302CEB79,device_id,DEV_58642DBA,Tablet,Firefox,DL,Afternoon,1.0,deterministic
ID_5E7CC3CD,CUST_302CEB79,phone,918436972117,,,TN,Morning,1.0,deterministic
ID_F59E1BC2,CUST_538A7176,email,vasana445@gmail.com,,,TN,Evening,1.0,deterministic
ID_749188E1,CUST_538A7176,device_id,DEV_931B338C,Desktop,Chrome,MH,Evening,1.0,deterministic
ID_F947C40C,CUST_7D42AE80,email,umang167@gmail.com,,,DL,Evening,1.0,deterministic
ID_D35F4BF1,CUST_7D42AE80,device_id,DEV_E90A1362,Tablet,Firefox,TN,Afternoon,1.0,deterministic
ID_395CC0BA,CUST_7D42AE80,phone,918087941923,,,DL,Morning,1.0,deterministic
ID_625442AB,CUST_A32303A8,email,daniel712@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_7D691EA6,CUST_A32303A8,device_id,DEV_14857DE1,Desktop,Chrome,KA,Morning,1.0,deterministic
ID_0F03C2D1,CUST_A32303A8,phone,918483548925,,,MH,Evening,1.0,deterministic
ID_C3F1E670,CUST_711EDC8E,email,lakshit651@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_BAC3A576,CUST_711EDC8E,device_id,DEV_EA934938,Tablet,Chrome,MH,Evening,1.0,deterministic
ID_8094F045,CUST_1AFE374A,email,theodore947@gmail.com,,,TN,Evening,1.0,deterministic
ID_94ECFB7E,CUST_1AFE374A,device_id,DEV_7AAAF77F,Tablet,Safari,MH,Evening,1.0,deterministic
ID_3EFE5D15,CUST_1AFE374A,phone,918203608338,,,MH,Morning,1.0,deterministic
ID_B0D58508,CUST_66D6E841,email,amol80@gmail.com,,,KA,Night,1.0,deterministic
ID_1C66F2A8,CUST_66D6E841,device_id,DEV_68C1A360,Tablet,Firefox,DL,Morning,1.0,deterministic
ID_EF6D2E06,CUST_94271BA7,email,gayathri108@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_2B835CF8,CUST_94271BA7,device_id,DEV_021F9D13,Tablet,Safari,TN,Night,1.0,deterministic
ID_AEA2DF29,CUST_94271BA7,phone,917302021589,,,DL,Morning,1.0,deterministic
ID_06565918,CUST_24C24DF0,email,sarthak34@gmail.com,,,KA,Night,1.0,deterministic
ID_C0782147,CUST_24C24DF0,device_id,DEV_35CBFB9D,Desktop,Firefox,TN,Evening,1.0,deterministic
ID_B059884A,CUST_D9AFADA6,email,fitan27@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_4344A459,CUST_D9AFADA6,device_id,DEV_DFCA297F,Tablet,Safari,MH,Night,1.0,deterministic
ID_44E42FBB,CUST_7DABD08A,email,isaiah268@gmail.com,,,DL,Morning,1.0,deterministic
ID_30A68F94,CUST_7DABD08A,device_id,DEV_6582B097,Mobile,Safari,MH,Night,1.0,deterministic
ID_37ADBDFC,CUST_0B2DF13F,email,mitesh562@gmail.com,,,KA,Night,1.0,deterministic
ID_8DD8763F,CUST_0B2DF13F,device_id,DEV_35AD89D6,Mobile,Chrome,DL,Evening,1.0,deterministic
ID_18DC9268,CUST_0B2DF13F,phone,918177813909,,,KA,Night,1.0,deterministic
ID_8CDE0548,CUST_B231E916,email,qadim125@gmail.com,,,KA,Night,1.0,deterministic
ID_9098CAD5,CUST_B231E916,device_id,DEV_3F9CDB28,Desktop,Firefox,KA,Night,1.0,deterministic
ID_74FF168A,CUST_B231E916,phone,919797345947,,,DL,Evening,1.0,deterministic
ID_835849D1,CUST_2307D46C,email,yochana70@gmail.com,,,MH,Night,1.0,deterministic
ID_BCB3481B,CUST_2307D46C,device_id,DEV_84045A70,Mobile,Safari,TN,Afternoon,1.0,deterministic
ID_FC04CBCD,CUST_2307D46C,phone,917281535641,,,MH,Morning,1.0,deterministic
ID_34D40AB9,CUST_9F6558FE,email,nidra38@gmail.com,,,KA,Evening,1.0,deterministic
ID_E5F6EF45,CUST_9F6558FE,device_id,DEV_B8029010,Mobile,Firefox,DL,Morning,1.0,deterministic
ID_8580015F,CUST_9F6558FE,phone,919089282757,,,KA,Afternoon,1.0,deterministic
ID_F10E5D12,CUST_EEF7C6CD,email,sai841@gmail.com,,,TN,Night,1.0,deterministic
ID_D4A81D2E,CUST_EEF7C6CD,device_id,DEV_9E9F3C54,Mobile,Edge,KA,Evening,1.0,deterministic
